drug1,drug2,class,mechanism
dr:D02567,dr:D00567,P,CYP inhibition: CYP2D6
dr:D02567,dr:D00568,P,unclassified
dr:D02567,dr:D00597,P,unclassified
dr:D02567,dr:D00598,P,unclassified
dr:D02567,dr:D00599,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00601,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00602,P,unclassified
dr:D02567,dr:D00603,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00605,P,unclassified
dr:D02567,dr:D00616,P,Enzyme: CYP3A4
dr:D02567,dr:D00619,P,Enzyme: CYP3A4 / CYP inhibition: CYP3A4
dr:D02567,dr:D00631,P,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00634,P,unclassified
dr:D02567,dr:D00635,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00636,P,Enzyme: CYP3A4
dr:D02567,dr:D00637,P,Enzyme: CYP3A4
dr:D02567,dr:D00638,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00639,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00640,P,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00642,P,Enzyme: CYP3A4
dr:D02567,dr:D00643,P,Enzyme: CYP3A4
dr:D02567,dr:D00644,P,unclassified
dr:D02567,dr:D00645,P,unclassified
dr:D02567,dr:D00647,P,unclassified
dr:D02567,dr:D00648,P,unclassified
dr:D02567,dr:D00661,P,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00674,P,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00675,P,unclassified
dr:D02567,dr:D00676,P,unclassified
dr:D02567,dr:D00677,P,Enzyme: CYP3A4
dr:D02567,dr:D00678,P,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00701,P,unclassified
dr:D02567,dr:D00727,P,unclassified
dr:D02567,dr:D00754,P,unclassified
dr:D02567,dr:D00769,P,Enzyme: CYP2C19
dr:D02567,dr:D00785,CI,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00788,P,unclassified
dr:D02567,dr:D00789,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00791,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00792,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00793,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00795,P,unclassified
dr:D02567,dr:D00797,P,unclassified
dr:D02567,dr:D00798,P,unclassified
dr:D02567,dr:D00799,P,unclassified
dr:D02567,dr:D00800,P,unclassified
dr:D02567,dr:D00801,P,unclassified
dr:D02567,dr:D00809,P,Enzyme: CYP2D6 CYP3A4 CYP2C19 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00810,P,unclassified
dr:D02567,dr:D00811,P,Enzyme: CYP2D6 CYP3A4 CYP2C19 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00812,P,Target: SLC6A4
dr:D02567,dr:D00813,P,unclassified
dr:D02567,dr:D00814,P,Enzyme: CYP2C19 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00815,P,Enzyme: CYP2D6 CYP3A4 CYP2C19 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00816,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00818,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00820,P,Enzyme: CYP3A4 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00821,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00822,P,Enzyme: CYP3A4 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6
dr:D02567,dr:D00823,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6
dr:D02567,dr:D00824,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D02567,dr:D00825,P,Enzyme: CYP2C19 CYP3A4 / Target: SLC6A4
dr:D02567,dr:D00826,CI,unclassified
dr:D02567,dr:D00827,P,unclassified
dr:D02567,dr:D00831,P,unclassified
dr:D02567,dr:D00848,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D00903,P,unclassified
dr:D02567,dr:D00904,P,unclassified
dr:D02567,dr:D00947,P,unclassified
dr:D02567,dr:D00961,P,CYP inhibition: CYP3A4
dr:D02567,dr:D00966,P,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D00968,P,unclassified
dr:D02567,dr:D00969,P,unclassified
dr:D02567,dr:D00970,P,unclassified
dr:D02567,dr:D00971,P,unclassified
dr:D02567,dr:D01025,P,unclassified
dr:D02567,dr:D01026,P,unclassified
dr:D02567,dr:D01028,P,CYP inhibition: CYP2C19 CYP2D6
dr:D02567,dr:D01037,P,unclassified
dr:D02567,dr:D01041,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D01049,P,unclassified
dr:D02567,dr:D01051,P,unclassified
dr:D02567,dr:D01087,P,unclassified
dr:D02567,dr:D01097,CI,unclassified
dr:D02567,dr:D01101,P,Enzyme: CYP3A4
dr:D02567,dr:D01105,P,unclassified
dr:D02567,dr:D01110,P,unclassified
dr:D02567,dr:D01122,P,unclassified
dr:D02567,dr:D01130,P,unclassified
dr:D02567,dr:D01164,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D01176,P,Enzyme: CYP3A4
dr:D02567,dr:D01179,P,Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D01182,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D01183,P,unclassified
dr:D02567,dr:D01185,P,unclassified
dr:D02567,dr:D01189,P,unclassified
dr:D02567,dr:D01207,P,Enzyme: CYP2C19
dr:D02567,dr:D01240,P,unclassified
dr:D02567,dr:D01252,P,unclassified
dr:D02567,dr:D01253,P,Enzyme: CYP3A4 CYP2C19
dr:D02567,dr:D01267,P,unclassified
dr:D02567,dr:D01271,P,unclassified
dr:D02567,dr:D01280,P,unclassified
dr:D02567,dr:D01285,P,Target: SLC6A4
dr:D02567,dr:D01289,P,unclassified
dr:D02567,dr:D01296,P,unclassified
dr:D02567,dr:D01305,P,unclassified
dr:D02567,dr:D01314,P,unclassified
dr:D02567,dr:D01325,P,unclassified
dr:D02567,dr:D01326,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D01330,P,unclassified
dr:D02567,dr:D01341,P,unclassified
dr:D02567,dr:D01344,P,unclassified
dr:D02567,dr:D01353,P,unclassified
dr:D02567,dr:D01355,P,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D01380,P,unclassified
dr:D02567,dr:D01383,P,unclassified
dr:D02567,dr:D01394,P,unclassified
dr:D02567,dr:D01397,P,unclassified
dr:D02567,dr:D01399,P,Enzyme: CYP3A4
dr:D02567,dr:D01410,P,unclassified
dr:D02567,dr:D01412,P,unclassified
dr:D02567,dr:D01437,P,unclassified
dr:D02567,dr:D01447,P,unclassified
dr:D02567,dr:D01448,P,unclassified
dr:D02567,dr:D01454,P,unclassified
dr:D02567,dr:D01455,P,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D01466,P,unclassified
dr:D02567,dr:D01471,P,unclassified
dr:D02567,dr:D01475,P,unclassified
dr:D02567,dr:D01477,P,unclassified
dr:D02567,dr:D01482,P,unclassified
dr:D02567,dr:D01485,P,unclassified
dr:D02567,dr:D01492,P,unclassified
dr:D02567,dr:D01501,CI,unclassified
dr:D02567,dr:D01504,P,unclassified
dr:D02567,dr:D01512,P,unclassified
dr:D02567,dr:D01513,P,unclassified
dr:D02567,dr:D01520,P,unclassified
dr:D02567,dr:D01545,P,unclassified
dr:D02567,dr:D01546,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D01547,P,unclassified
dr:D02567,dr:D01554,P,unclassified
dr:D02567,dr:D01557,P,unclassified
dr:D02567,dr:D01565,P,unclassified
dr:D02567,dr:D01567,P,unclassified
dr:D02567,dr:D01578,P,unclassified
dr:D02567,dr:D01581,P,unclassified
dr:D02567,dr:D01582,P,unclassified
dr:D02567,dr:D01594,P,unclassified
dr:D02567,dr:D01661,P,unclassified
dr:D02567,dr:D01675,P,unclassified
dr:D02567,dr:D01706,P,unclassified
dr:D02567,dr:D01709,P,unclassified
dr:D02567,dr:D01718,P,unclassified
dr:D02567,dr:D01741,P,unclassified
dr:D02567,dr:D01762,P,unclassified
dr:D02567,dr:D01765,P,unclassified
dr:D02567,dr:D01767,P,unclassified
dr:D02567,dr:D01776,P,unclassified
dr:D02567,dr:D01785,P,unclassified
dr:D02567,dr:D01788,P,unclassified
dr:D02567,dr:D01794,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D01795,P,unclassified
dr:D02567,dr:D01806,P,unclassified
dr:D02567,dr:D01811,P,unclassified
dr:D02567,dr:D01823,P,unclassified
dr:D02567,dr:D01830,P,unclassified
dr:D02567,dr:D01832,P,Enzyme: CYP3A4 / CYP inhibition: CYP2C19 / CYP induction: CYP3A4
dr:D02567,dr:D01841,P,unclassified
dr:D02567,dr:D01847,P,unclassified
dr:D02567,dr:D01851,P,unclassified
dr:D02567,dr:D01856,P,unclassified
dr:D02567,dr:D01860,P,unclassified
dr:D02567,dr:D01865,P,unclassified
dr:D02567,dr:D01866,P,unclassified
dr:D02567,dr:D01874,P,unclassified
dr:D02567,dr:D01888,CI,unclassified
dr:D02567,dr:D01898,P,Enzyme: CYP2D6 CYP3A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D01958,P,unclassified
dr:D02567,dr:D01963,P,unclassified
dr:D02567,dr:D01969,P,unclassified
dr:D02567,dr:D01973,P,Enzyme: CYP3A4
dr:D02567,dr:D01974,P,unclassified
dr:D02567,dr:D01975,P,unclassified
dr:D02567,dr:D01992,P,unclassified
dr:D02567,dr:D02002,CI,unclassified
dr:D02567,dr:D02022,P,unclassified
dr:D02567,dr:D02035,P,unclassified
dr:D02567,dr:D02037,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D02075,P,unclassified
dr:D02567,dr:D02081,P,unclassified
dr:D02567,dr:D02086,P,Enzyme: CYP3A4
dr:D02567,dr:D02087,P,unclassified
dr:D02567,dr:D02088,P,unclassified
dr:D02567,dr:D02102,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6 / CYP induction: CYP3A4
dr:D02567,dr:D02103,P,unclassified
dr:D02567,dr:D02106,P,unclassified
dr:D02567,dr:D02110,P,unclassified
dr:D02567,dr:D02163,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D02234,P,unclassified
dr:D02567,dr:D02235,P,unclassified
dr:D02567,dr:D02239,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D02248,P,unclassified
dr:D02567,dr:D02260,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D02264,P,unclassified
dr:D02567,dr:D02272,P,Enzyme: CYP3A4
dr:D02567,dr:D02290,P,unclassified
dr:D02567,dr:D02338,P,unclassified
dr:D02567,dr:D02341,P,unclassified
dr:D02567,dr:D02342,P,unclassified
dr:D02567,dr:D02350,P,unclassified
dr:D02567,dr:D02354,P,unclassified
dr:D02567,dr:D02355,P,unclassified
dr:D02567,dr:D02356,P,Enzyme: CYP3A4 / CYP inhibition: CYP3A4
dr:D02567,dr:D02358,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D02360,P,Enzyme: CYP2C19 CYP3A4 / Target: SLC6A4
dr:D02567,dr:D02362,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D02372,P,unclassified
dr:D02567,dr:D02374,P,unclassified
dr:D02567,dr:D02389,P,unclassified
dr:D02567,dr:D02408,P,Target: SLC6A4
dr:D02567,dr:D02484,P,unclassified
dr:D02567,dr:D02537,P,CYP inhibition: CYP2D6
dr:D02567,dr:D02559,CI,unclassified
dr:D02567,dr:D02560,CI,unclassified
dr:D02567,dr:D02561,CI,Enzyme: CYP2C19 / CYP inhibition: CYP2D6 CYP2C19
dr:D02567,dr:D02562,CI,unclassified
dr:D02567,dr:D02563,CI,unclassified
dr:D02567,dr:D02564,CI,unclassified
dr:D02567,dr:D02565,P,unclassified
dr:D02567,dr:D02567,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 AOX1 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D02574,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D02579,CI,unclassified
dr:D02567,dr:D02580,CI,unclassified
dr:D02567,dr:D02581,CI,unclassified
dr:D02567,dr:D02587,P,unclassified
dr:D02567,dr:D02604,P,unclassified
dr:D02567,dr:D02605,P,unclassified
dr:D02567,dr:D02607,P,unclassified
dr:D02567,dr:D02608,P,unclassified
dr:D02567,dr:D02609,P,unclassified
dr:D02567,dr:D02610,P,unclassified
dr:D02567,dr:D02620,P,unclassified
dr:D02567,dr:D02621,P,unclassified
dr:D02567,dr:D02622,P,unclassified
dr:D02567,dr:D02623,P,unclassified
dr:D02567,dr:D02625,P,unclassified
dr:D02567,dr:D02626,P,Enzyme: CYP3A4
dr:D02567,dr:D02627,P,unclassified
dr:D02567,dr:D02628,P,unclassified
dr:D02567,dr:D02642,P,unclassified
dr:D02567,dr:D02643,P,unclassified
dr:D02567,dr:D02644,P,unclassified
dr:D02567,dr:D02651,P,unclassified
dr:D02567,dr:D02653,P,unclassified
dr:D02567,dr:D02666,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D02668,P,unclassified
dr:D02567,dr:D02671,P,unclassified
dr:D02567,dr:D02679,P,unclassified
dr:D02567,dr:D02680,P,unclassified
dr:D02567,dr:D02686,P,unclassified
dr:D02567,dr:D02691,P,CYP inhibition: CYP2C19
dr:D02567,dr:D02704,P,unclassified
dr:D02567,dr:D02706,P,unclassified
dr:D02567,dr:D02709,P,unclassified
dr:D02567,dr:D02715,P,unclassified
dr:D02567,dr:D02732,P,Enzyme: CYP3A4
dr:D02567,dr:D02746,P,unclassified
dr:D02567,dr:D02765,P,unclassified
dr:D02567,dr:D02787,P,Target: SLC6A4
dr:D02567,dr:D02824,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D02825,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D02834,P,unclassified
dr:D02567,dr:D02910,P,Enzyme: CYP3A4
dr:D02567,dr:D02944,P,unclassified
dr:D02567,dr:D02968,P,Enzyme: CYP3A4 / CYP inhibition: CYP3A4 / CYP induction: CYP3A4
dr:D02567,dr:D02969,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D03014,P,unclassified
dr:D02567,dr:D03037,P,unclassified
dr:D02567,dr:D03038,P,unclassified
dr:D02567,dr:D03080,P,unclassified
dr:D02567,dr:D03106,P,unclassified
dr:D02567,dr:D03163,P,unclassified
dr:D02567,dr:D03170,P,unclassified
dr:D02567,dr:D03177,P,unclassified
dr:D02567,dr:D03198,P,unclassified
dr:D02567,dr:D03199,P,unclassified
dr:D02567,dr:D03239,CI,unclassified
dr:D02567,dr:D03248,CI,unclassified
dr:D02567,dr:D03254,P,unclassified
dr:D02567,dr:D03274,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D03385,P,unclassified
dr:D02567,dr:D03409,CI,unclassified
dr:D02567,dr:D03410,P,unclassified
dr:D02567,dr:D03449,P,unclassified
dr:D02567,dr:D03489,P,unclassified
dr:D02567,dr:D03490,P,unclassified
dr:D02567,dr:D03491,P,Target: SLC6A4
dr:D02567,dr:D03492,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D03503,P,CYP inhibition: CYP2D6 CYP3A4
dr:D02567,dr:D03540,P,unclassified
dr:D02567,dr:D03560,P,unclassified
dr:D02567,dr:D03649,P,Target: SLC6A4
dr:D02567,dr:D03652,P,unclassified
dr:D02567,dr:D03658,P,Enzyme: CYP3A4
dr:D02567,dr:D03666,P,unclassified
dr:D02567,dr:D03669,P,CYP induction: CYP3A4
dr:D02567,dr:D03689,P,unclassified
dr:D02567,dr:D03710,P,unclassified
dr:D02567,dr:D03712,P,unclassified
dr:D02567,dr:D03714,P,unclassified
dr:D02567,dr:D03715,P,unclassified
dr:D02567,dr:D03716,P,unclassified
dr:D02567,dr:D03717,P,unclassified
dr:D02567,dr:D03718,P,unclassified
dr:D02567,dr:D03727,P,unclassified
dr:D02567,dr:D03729,P,unclassified
dr:D02567,dr:D03731,CI,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D03732,P,unclassified
dr:D02567,dr:D03733,CI,unclassified
dr:D02567,dr:D03759,P,unclassified
dr:D02567,dr:D03830,P,Enzyme: CYP3A4
dr:D02567,dr:D03855,P,unclassified
dr:D02567,dr:D03914,P,CYP inhibition: CYP2D6
dr:D02567,dr:D03921,P,unclassified
dr:D02567,dr:D03960,P,unclassified
dr:D02567,dr:D03991,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D04003,P,unclassified
dr:D02567,dr:D04024,P,Enzyme: CYP3A4
dr:D02567,dr:D04034,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D04038,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D04052,P,Enzyme: CYP3A4
dr:D02567,dr:D04092,CI,unclassified
dr:D02567,dr:D04102,P,unclassified
dr:D02567,dr:D04105,P,unclassified
dr:D02567,dr:D04142,P,unclassified
dr:D02567,dr:D04144,P,unclassified
dr:D02567,dr:D04145,P,unclassified
dr:D02567,dr:D04148,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D04190,P,unclassified
dr:D02567,dr:D04206,P,unclassified
dr:D02567,dr:D04264,P,unclassified
dr:D02567,dr:D04273,P,unclassified
dr:D02567,dr:D04277,P,unclassified
dr:D02567,dr:D04340,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D04490,P,unclassified
dr:D02567,dr:D04530,P,unclassified
dr:D02567,dr:D04556,P,unclassified
dr:D02567,dr:D04605,P,unclassified
dr:D02567,dr:D04638,P,unclassified
dr:D02567,dr:D04639,P,unclassified
dr:D02567,dr:D04641,P,Enzyme: CYP3A4 / CYP inhibition: CYP3A4
dr:D02567,dr:D04652,P,unclassified
dr:D02567,dr:D04666,P,unclassified
dr:D02567,dr:D04681,CI,unclassified
dr:D02567,dr:D04710,P,unclassified
dr:D02567,dr:D04747,P,unclassified
dr:D02567,dr:D04768,P,CYP inhibition: CYP2C19
dr:D02567,dr:D04774,P,unclassified
dr:D02567,dr:D04778,P,unclassified
dr:D02567,dr:D04863,P,unclassified
dr:D02567,dr:D04888,P,unclassified
dr:D02567,dr:D04889,P,unclassified
dr:D02567,dr:D04955,P,unclassified
dr:D02567,dr:D04965,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D05011,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D05033,CI,unclassified
dr:D02567,dr:D05039,CI,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D05040,CI,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D05077,P,unclassified
dr:D02567,dr:D05121,P,unclassified
dr:D02567,dr:D05127,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D05143,P,unclassified
dr:D02567,dr:D05181,P,unclassified
dr:D02567,dr:D05231,P,unclassified
dr:D02567,dr:D05259,P,Enzyme: CYP2C19
dr:D02567,dr:D05261,P,Enzyme: CYP2C19
dr:D02567,dr:D05319,P,unclassified
dr:D02567,dr:D05339,P,unclassified
dr:D02567,dr:D05340,P,unclassified
dr:D02567,dr:D05345,P,unclassified
dr:D02567,dr:D05374,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D05375,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D02567,dr:D05404,P,unclassified
dr:D02567,dr:D05451,P,unclassified
dr:D02567,dr:D05491,P,Target: SLC6A4
dr:D02567,dr:D05495,P,unclassified
dr:D02567,dr:D05511,P,unclassified
dr:D02567,dr:D05512,P,unclassified
dr:D02567,dr:D05513,P,unclassified
dr:D02567,dr:D05515,P,unclassified
dr:D02567,dr:D05587,P,unclassified
dr:D02567,dr:D05598,P,unclassified
dr:D02567,dr:D05619,P,unclassified
dr:D02567,dr:D05740,P,unclassified
dr:D02567,dr:D05775,P,unclassified
dr:D02567,dr:D05788,P,unclassified
dr:D02567,dr:D05789,P,unclassified
dr:D02567,dr:D05791,P,unclassified
dr:D02567,dr:D05793,P,unclassified
dr:D02567,dr:D05830,P,unclassified
dr:D02567,dr:D05928,P,Enzyme: CYP3A4 CYP2C19 / CYP inhibition: CYP3A4 CYP2D6 CYP2C19
dr:D02567,dr:D05937,P,unclassified
dr:D02567,dr:D05995,P,unclassified
dr:D02567,dr:D05998,P,unclassified
dr:D02567,dr:D06082,P,unclassified
dr:D02567,dr:D06129,P,unclassified
dr:D02567,dr:D06143,P,unclassified
dr:D02567,dr:D06156,P,unclassified
dr:D02567,dr:D06162,P,unclassified
dr:D02567,dr:D06172,P,unclassified
dr:D02567,dr:D06176,P,unclassified
dr:D02567,dr:D06364,P,unclassified
dr:D02567,dr:D06367,P,unclassified
dr:D02567,dr:D06382,P,unclassified
dr:D02567,dr:D06405,P,Enzyme: CYP3A4
dr:D02567,dr:D06413,P,Enzyme: CYP3A4
dr:D02567,dr:D06414,P,Enzyme: CYP3A4
dr:D02567,dr:D06517,P,unclassified
dr:D02567,dr:D06597,P,Enzyme: CYP3A4 / CYP inhibition: CYP3A4 / CYP induction: CYP3A4
dr:D02567,dr:D06606,P,unclassified
dr:D02567,dr:D06622,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D02567,dr:D06623,P,unclassified
dr:D02567,dr:D06646,P,unclassified
dr:D02567,dr:D06652,P,unclassified
dr:D02567,dr:D06653,P,unclassified
dr:D02567,dr:D06665,P,unclassified
dr:D02567,dr:D07065,P,unclassified
dr:D02567,dr:D07082,P,unclassified
