drug1,drug2,class,mechanism
dr:D05375,dr:D00823,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D00824,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D00825,P,Target: SLC6A4
dr:D05375,dr:D00826,CI,unclassified
dr:D05375,dr:D00827,P,unclassified
dr:D05375,dr:D00848,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D00903,P,unclassified
dr:D05375,dr:D00904,P,unclassified
dr:D05375,dr:D00947,P,unclassified
dr:D05375,dr:D00966,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D00968,P,unclassified
dr:D05375,dr:D00969,P,unclassified
dr:D05375,dr:D00970,P,unclassified
dr:D05375,dr:D00971,P,unclassified
dr:D05375,dr:D01025,P,unclassified
dr:D05375,dr:D01026,P,unclassified
dr:D05375,dr:D01028,P,CYP inhibition: CYP2D6
dr:D05375,dr:D01029,P,unclassified
dr:D05375,dr:D01037,P,unclassified
dr:D05375,dr:D01041,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D01049,P,unclassified
dr:D05375,dr:D01087,P,unclassified
dr:D05375,dr:D01097,CI,unclassified
dr:D05375,dr:D01110,P,unclassified
dr:D05375,dr:D01122,P,unclassified
dr:D05375,dr:D01130,P,unclassified
dr:D05375,dr:D01164,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D01176,P,unclassified
dr:D05375,dr:D01179,P,Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D01182,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D01183,P,unclassified
dr:D05375,dr:D01185,P,unclassified
dr:D05375,dr:D01189,P,unclassified
dr:D05375,dr:D01220,P,unclassified
dr:D05375,dr:D01240,P,unclassified
dr:D05375,dr:D01252,P,unclassified
dr:D05375,dr:D01253,P,unclassified
dr:D05375,dr:D01267,P,unclassified
dr:D05375,dr:D01271,P,unclassified
dr:D05375,dr:D01280,P,unclassified
dr:D05375,dr:D01285,P,Target: SLC6A4
dr:D05375,dr:D01289,P,unclassified
dr:D05375,dr:D01296,P,unclassified
dr:D05375,dr:D01305,P,unclassified
dr:D05375,dr:D01314,P,unclassified
dr:D05375,dr:D01325,P,unclassified
dr:D05375,dr:D01326,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D01330,P,unclassified
dr:D05375,dr:D01337,P,unclassified
dr:D05375,dr:D01341,P,unclassified
dr:D05375,dr:D01344,P,unclassified
dr:D05375,dr:D01353,P,unclassified
dr:D05375,dr:D01355,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D01380,P,unclassified
dr:D05375,dr:D01383,P,unclassified
dr:D05375,dr:D01394,P,unclassified
dr:D05375,dr:D01397,P,unclassified
dr:D05375,dr:D01399,P,unclassified
dr:D05375,dr:D01410,P,unclassified
dr:D05375,dr:D01412,P,unclassified
dr:D05375,dr:D01437,P,unclassified
dr:D05375,dr:D01447,P,unclassified
dr:D05375,dr:D01448,P,unclassified
dr:D05375,dr:D01454,P,unclassified
dr:D05375,dr:D01455,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D01466,P,unclassified
dr:D05375,dr:D01471,P,unclassified
dr:D05375,dr:D01475,P,unclassified
dr:D05375,dr:D01477,P,unclassified
dr:D05375,dr:D01485,P,unclassified
dr:D05375,dr:D01492,P,unclassified
dr:D05375,dr:D01501,CI,unclassified
dr:D05375,dr:D01504,P,unclassified
dr:D05375,dr:D01512,P,unclassified
dr:D05375,dr:D01513,P,unclassified
dr:D05375,dr:D01520,P,unclassified
dr:D05375,dr:D01545,P,unclassified
dr:D05375,dr:D01546,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D01547,P,unclassified
dr:D05375,dr:D01551,P,unclassified
dr:D05375,dr:D01554,P,unclassified
dr:D05375,dr:D01557,P,unclassified
dr:D05375,dr:D01565,P,unclassified
dr:D05375,dr:D01567,P,unclassified
dr:D05375,dr:D01578,P,unclassified
dr:D05375,dr:D01581,P,unclassified
dr:D05375,dr:D01582,P,unclassified
dr:D05375,dr:D01594,P,unclassified
dr:D05375,dr:D01624,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D01661,P,unclassified
dr:D05375,dr:D01670,P,unclassified
dr:D05375,dr:D01672,P,unclassified
dr:D05375,dr:D01675,P,unclassified
dr:D05375,dr:D01683,P,unclassified
dr:D05375,dr:D01684,P,unclassified
dr:D05375,dr:D01706,P,unclassified
dr:D05375,dr:D01709,P,unclassified
dr:D05375,dr:D01718,P,unclassified
dr:D05375,dr:D01741,P,unclassified
dr:D05375,dr:D01762,P,unclassified
dr:D05375,dr:D01765,P,unclassified
dr:D05375,dr:D01767,P,unclassified
dr:D05375,dr:D01776,P,unclassified
dr:D05375,dr:D01785,P,unclassified
dr:D05375,dr:D01788,P,unclassified
dr:D05375,dr:D01794,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D01795,P,unclassified
dr:D05375,dr:D01806,P,unclassified
dr:D05375,dr:D01810,P,unclassified
dr:D05375,dr:D01811,P,unclassified
dr:D05375,dr:D01823,P,unclassified
dr:D05375,dr:D01830,P,unclassified
dr:D05375,dr:D01841,P,unclassified
dr:D05375,dr:D01844,P,unclassified
dr:D05375,dr:D01847,P,unclassified
dr:D05375,dr:D01851,P,unclassified
dr:D05375,dr:D01856,P,unclassified
dr:D05375,dr:D01860,P,unclassified
dr:D05375,dr:D01865,P,unclassified
dr:D05375,dr:D01866,P,unclassified
dr:D05375,dr:D01874,P,unclassified
dr:D05375,dr:D01888,CI,unclassified
dr:D05375,dr:D01892,P,unclassified
dr:D05375,dr:D01896,P,unclassified
dr:D05375,dr:D01898,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D01958,P,unclassified
dr:D05375,dr:D01963,P,unclassified
dr:D05375,dr:D01969,P,unclassified
dr:D05375,dr:D01973,P,unclassified
dr:D05375,dr:D01974,P,unclassified
dr:D05375,dr:D01975,P,unclassified
dr:D05375,dr:D01981,P,unclassified
dr:D05375,dr:D01992,P,unclassified
dr:D05375,dr:D02002,CI,unclassified
dr:D05375,dr:D02022,P,unclassified
dr:D05375,dr:D02037,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02075,P,unclassified
dr:D05375,dr:D02081,P,unclassified
dr:D05375,dr:D02086,P,unclassified
dr:D05375,dr:D02087,P,unclassified
dr:D05375,dr:D02088,P,unclassified
dr:D05375,dr:D02102,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02103,P,unclassified
dr:D05375,dr:D02106,P,unclassified
dr:D05375,dr:D02110,P,unclassified
dr:D05375,dr:D02112,P,unclassified
dr:D05375,dr:D02163,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02173,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02234,P,unclassified
dr:D05375,dr:D02235,P,unclassified
dr:D05375,dr:D02239,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02248,P,unclassified
dr:D05375,dr:D02260,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D02264,P,unclassified
dr:D05375,dr:D02272,P,unclassified
dr:D05375,dr:D02290,P,unclassified
dr:D05375,dr:D02338,P,unclassified
dr:D05375,dr:D02341,P,unclassified
dr:D05375,dr:D02342,P,unclassified
dr:D05375,dr:D02350,P,unclassified
dr:D05375,dr:D02354,P,unclassified
dr:D05375,dr:D02355,P,unclassified
dr:D05375,dr:D02356,P,unclassified
dr:D05375,dr:D02358,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02360,P,Target: SLC6A4
dr:D05375,dr:D02362,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D02372,P,unclassified
dr:D05375,dr:D02374,P,unclassified
dr:D05375,dr:D02389,P,unclassified
dr:D05375,dr:D02408,P,Target: SLC6A4
dr:D05375,dr:D02484,P,unclassified
dr:D05375,dr:D02537,P,CYP inhibition: CYP2D6
dr:D05375,dr:D02559,CI,unclassified
dr:D05375,dr:D02560,CI,unclassified
dr:D05375,dr:D02561,CI,CYP inhibition: CYP2D6
dr:D05375,dr:D02562,CI,unclassified
dr:D05375,dr:D02563,CI,unclassified
dr:D05375,dr:D02564,CI,unclassified
dr:D05375,dr:D02565,P,unclassified
dr:D05375,dr:D02567,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D02574,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02579,CI,unclassified
dr:D05375,dr:D02580,CI,unclassified
dr:D05375,dr:D02581,CI,unclassified
dr:D05375,dr:D02587,P,unclassified
dr:D05375,dr:D02604,P,unclassified
dr:D05375,dr:D02605,P,unclassified
dr:D05375,dr:D02607,P,unclassified
dr:D05375,dr:D02608,P,unclassified
dr:D05375,dr:D02609,P,unclassified
dr:D05375,dr:D02610,P,unclassified
dr:D05375,dr:D02642,P,unclassified
dr:D05375,dr:D02643,P,unclassified
dr:D05375,dr:D02644,P,unclassified
dr:D05375,dr:D02653,P,unclassified
dr:D05375,dr:D02666,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02671,P,unclassified
dr:D05375,dr:D02679,P,unclassified
dr:D05375,dr:D02680,P,unclassified
dr:D05375,dr:D02704,P,unclassified
dr:D05375,dr:D02706,P,unclassified
dr:D05375,dr:D02709,P,unclassified
dr:D05375,dr:D02715,P,unclassified
dr:D05375,dr:D02720,P,unclassified
dr:D05375,dr:D02721,P,unclassified
dr:D05375,dr:D02722,P,unclassified
dr:D05375,dr:D02746,P,unclassified
dr:D05375,dr:D02765,P,unclassified
dr:D05375,dr:D02778,P,unclassified
dr:D05375,dr:D02787,P,Target: SLC6A4
dr:D05375,dr:D02824,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02825,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02834,P,unclassified
dr:D05375,dr:D02837,P,unclassified
dr:D05375,dr:D02860,P,unclassified
dr:D05375,dr:D02867,P,unclassified
dr:D05375,dr:D02910,P,unclassified
dr:D05375,dr:D02938,P,unclassified
dr:D05375,dr:D02944,P,unclassified
dr:D05375,dr:D02947,P,unclassified
dr:D05375,dr:D02969,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D02980,P,unclassified
dr:D05375,dr:D02995,P,CYP inhibition: CYP2D6
dr:D05375,dr:D03014,P,unclassified
dr:D05375,dr:D03037,P,unclassified
dr:D05375,dr:D03038,P,unclassified
dr:D05375,dr:D03080,P,unclassified
dr:D05375,dr:D03136,P,unclassified
dr:D05375,dr:D03157,P,unclassified
dr:D05375,dr:D03163,P,unclassified
dr:D05375,dr:D03164,P,unclassified
dr:D05375,dr:D03170,P,unclassified
dr:D05375,dr:D03177,P,unclassified
dr:D05375,dr:D03198,P,unclassified
dr:D05375,dr:D03199,P,unclassified
dr:D05375,dr:D03213,P,unclassified
dr:D05375,dr:D03239,CI,unclassified
dr:D05375,dr:D03248,CI,unclassified
dr:D05375,dr:D03254,P,unclassified
dr:D05375,dr:D03274,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D03324,P,unclassified
dr:D05375,dr:D03337,P,unclassified
dr:D05375,dr:D03341,P,unclassified
dr:D05375,dr:D03352,P,unclassified
dr:D05375,dr:D03353,P,unclassified
dr:D05375,dr:D03359,P,unclassified
dr:D05375,dr:D03361,P,unclassified
dr:D05375,dr:D03385,P,unclassified
dr:D05375,dr:D03409,CI,unclassified
dr:D05375,dr:D03410,P,unclassified
dr:D05375,dr:D03449,P,unclassified
dr:D05375,dr:D03489,P,unclassified
dr:D05375,dr:D03490,P,unclassified
dr:D05375,dr:D03491,P,Target: SLC6A4
dr:D05375,dr:D03492,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D03503,P,CYP inhibition: CYP2D6
dr:D05375,dr:D03540,P,unclassified
dr:D05375,dr:D03560,P,unclassified
dr:D05375,dr:D03644,P,unclassified
dr:D05375,dr:D03649,P,Target: SLC6A4
dr:D05375,dr:D03652,P,unclassified
dr:D05375,dr:D03661,P,unclassified
dr:D05375,dr:D03663,P,unclassified
dr:D05375,dr:D03673,P,unclassified
dr:D05375,dr:D03674,P,unclassified
dr:D05375,dr:D03689,P,unclassified
dr:D05375,dr:D03692,P,unclassified
dr:D05375,dr:D03695,P,unclassified
dr:D05375,dr:D03710,P,unclassified
dr:D05375,dr:D03712,P,unclassified
dr:D05375,dr:D03714,P,unclassified
dr:D05375,dr:D03715,P,unclassified
dr:D05375,dr:D03716,P,unclassified
dr:D05375,dr:D03717,P,unclassified
dr:D05375,dr:D03718,P,unclassified
dr:D05375,dr:D03722,P,unclassified
dr:D05375,dr:D03727,P,unclassified
dr:D05375,dr:D03728,P,unclassified
dr:D05375,dr:D03729,P,unclassified
dr:D05375,dr:D03731,CI,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D03732,P,unclassified
dr:D05375,dr:D03733,CI,unclassified
dr:D05375,dr:D03759,P,unclassified
dr:D05375,dr:D03798,P,unclassified
dr:D05375,dr:D03830,P,unclassified
dr:D05375,dr:D03855,P,unclassified
dr:D05375,dr:D03914,P,CYP inhibition: CYP2D6
dr:D05375,dr:D03918,P,unclassified
dr:D05375,dr:D03960,P,unclassified
dr:D05375,dr:D03991,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D04003,P,unclassified
dr:D05375,dr:D04029,P,unclassified
dr:D05375,dr:D04034,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D04038,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D04052,P,unclassified
dr:D05375,dr:D04092,CI,unclassified
dr:D05375,dr:D04102,P,unclassified
dr:D05375,dr:D04105,P,unclassified
dr:D05375,dr:D04142,P,unclassified
dr:D05375,dr:D04144,P,unclassified
dr:D05375,dr:D04145,P,unclassified
dr:D05375,dr:D04148,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D04183,P,unclassified
dr:D05375,dr:D04190,P,unclassified
dr:D05375,dr:D04206,P,unclassified
dr:D05375,dr:D04264,P,unclassified
dr:D05375,dr:D04273,P,unclassified
dr:D05375,dr:D04276,P,unclassified
dr:D05375,dr:D04277,P,unclassified
dr:D05375,dr:D04340,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D04427,P,unclassified
dr:D05375,dr:D04490,P,unclassified
dr:D05375,dr:D04530,P,unclassified
dr:D05375,dr:D04556,P,unclassified
dr:D05375,dr:D04605,P,unclassified
dr:D05375,dr:D04638,P,unclassified
dr:D05375,dr:D04639,P,unclassified
dr:D05375,dr:D04652,P,unclassified
dr:D05375,dr:D04665,P,unclassified
dr:D05375,dr:D04681,CI,unclassified
dr:D05375,dr:D04710,P,unclassified
dr:D05375,dr:D04747,P,unclassified
dr:D05375,dr:D04774,P,unclassified
dr:D05375,dr:D04778,P,unclassified
dr:D05375,dr:D04799,P,unclassified
dr:D05375,dr:D04863,P,unclassified
dr:D05375,dr:D04888,P,unclassified
dr:D05375,dr:D04889,P,unclassified
dr:D05375,dr:D04955,P,unclassified
dr:D05375,dr:D04965,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D04977,P,unclassified
dr:D05375,dr:D05011,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D05033,CI,unclassified
dr:D05375,dr:D05039,CI,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D05040,CI,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D05077,P,unclassified
dr:D05375,dr:D05121,P,unclassified
dr:D05375,dr:D05123,P,unclassified
dr:D05375,dr:D05127,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D05143,P,unclassified
dr:D05375,dr:D05181,P,unclassified
dr:D05375,dr:D05231,P,unclassified
dr:D05375,dr:D05319,P,unclassified
dr:D05375,dr:D05339,P,unclassified
dr:D05375,dr:D05340,P,unclassified
dr:D05375,dr:D05345,P,unclassified
dr:D05375,dr:D05374,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D05375,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D05375,dr:D05404,P,unclassified
dr:D05375,dr:D05410,P,unclassified
dr:D05375,dr:D05412,P,unclassified
dr:D05375,dr:D05451,P,unclassified
dr:D05375,dr:D05457,P,unclassified
dr:D05375,dr:D05491,P,Target: SLC6A4
dr:D05375,dr:D05502,P,unclassified
dr:D05375,dr:D05511,P,unclassified
dr:D05375,dr:D05512,P,unclassified
dr:D05375,dr:D05513,P,unclassified
dr:D05375,dr:D05515,P,unclassified
dr:D05375,dr:D05587,P,unclassified
dr:D05375,dr:D05597,P,unclassified
dr:D05375,dr:D05598,P,unclassified
dr:D05375,dr:D05619,P,unclassified
dr:D05375,dr:D05721,P,unclassified
dr:D05375,dr:D05727,P,unclassified
dr:D05375,dr:D05740,P,unclassified
dr:D05375,dr:D05788,P,unclassified
dr:D05375,dr:D05789,P,unclassified
dr:D05375,dr:D05791,P,unclassified
dr:D05375,dr:D05793,P,unclassified
dr:D05375,dr:D05830,P,unclassified
dr:D05375,dr:D05928,P,CYP inhibition: CYP2D6
dr:D05375,dr:D05937,P,unclassified
dr:D05375,dr:D05995,P,unclassified
dr:D05375,dr:D05998,P,unclassified
dr:D05375,dr:D06070,P,unclassified
dr:D05375,dr:D06082,P,unclassified
dr:D05375,dr:D06129,P,unclassified
dr:D05375,dr:D06142,P,unclassified
dr:D05375,dr:D06143,P,unclassified
dr:D05375,dr:D06156,P,unclassified
dr:D05375,dr:D06162,P,unclassified
dr:D05375,dr:D06172,P,unclassified
dr:D05375,dr:D06176,P,unclassified
dr:D05375,dr:D06213,P,unclassified
dr:D05375,dr:D06270,P,unclassified
dr:D05375,dr:D06364,P,unclassified
dr:D05375,dr:D06367,P,unclassified
dr:D05375,dr:D06382,P,unclassified
dr:D05375,dr:D06398,P,unclassified
dr:D05375,dr:D06405,P,unclassified
dr:D05375,dr:D06410,P,unclassified
dr:D05375,dr:D06478,P,unclassified
dr:D05375,dr:D06517,P,unclassified
dr:D05375,dr:D06571,P,unclassified
dr:D05375,dr:D06606,P,unclassified
dr:D05375,dr:D06622,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D05375,dr:D06623,P,unclassified
dr:D05375,dr:D06646,P,unclassified
dr:D05375,dr:D06652,P,unclassified
dr:D05375,dr:D06653,P,unclassified
dr:D05375,dr:D06665,P,unclassified
dr:D05375,dr:D06879,P,unclassified
dr:D05375,dr:D06880,P,unclassified
dr:D05375,dr:D06888,P,unclassified
dr:D05375,dr:D07064,P,unclassified
dr:D05375,dr:D07065,P,unclassified
dr:D05375,dr:D07082,P,unclassified
dr:D05375,dr:D07086,P,unclassified
dr:D05375,dr:D07131,P,unclassified
dr:D05375,dr:D07135,P,unclassified
dr:D05375,dr:D07136,P,unclassified
dr:D05375,dr:D07137,P,unclassified
dr:D05375,dr:D07138,P,unclassified
dr:D05375,dr:D07139,P,unclassified
dr:D05375,dr:D07140,P,unclassified
dr:D05375,dr:D07141,P,unclassified
dr:D05375,dr:D07142,P,unclassified
dr:D05375,dr:D07143,P,unclassified
