drug1,drug2,class,mechanism
dr:D00824,dr:D01292,P,unclassified
dr:D00824,dr:D01293,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01296,P,unclassified
dr:D00824,dr:D01305,P,unclassified
dr:D00824,dr:D01314,P,unclassified
dr:D00824,dr:D01316,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01325,P,unclassified
dr:D00824,dr:D01328,P,unclassified
dr:D00824,dr:D01330,P,unclassified
dr:D00824,dr:D01341,P,unclassified
dr:D00824,dr:D01344,P,unclassified
dr:D00824,dr:D01353,P,unclassified
dr:D00824,dr:D01354,P,unclassified
dr:D00824,dr:D01355,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D01372,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01380,P,unclassified
dr:D00824,dr:D01382,P,unclassified
dr:D00824,dr:D01383,P,unclassified
dr:D00824,dr:D01394,P,unclassified
dr:D00824,dr:D01397,P,unclassified
dr:D00824,dr:D01399,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01408,P,unclassified
dr:D00824,dr:D01410,P,unclassified
dr:D00824,dr:D01412,P,unclassified
dr:D00824,dr:D01418,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01437,P,unclassified
dr:D00824,dr:D01447,P,unclassified
dr:D00824,dr:D01448,P,unclassified
dr:D00824,dr:D01454,P,unclassified
dr:D00824,dr:D01466,P,unclassified
dr:D00824,dr:D01471,P,unclassified
dr:D00824,dr:D01475,P,unclassified
dr:D00824,dr:D01477,P,unclassified
dr:D00824,dr:D01485,P,unclassified
dr:D00824,dr:D01492,P,unclassified
dr:D00824,dr:D01501,CI,unclassified
dr:D00824,dr:D01504,P,unclassified
dr:D00824,dr:D01512,P,unclassified
dr:D00824,dr:D01513,P,unclassified
dr:D00824,dr:D01514,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01520,P,unclassified
dr:D00824,dr:D01545,P,unclassified
dr:D00824,dr:D01546,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00824,dr:D01547,P,unclassified
dr:D00824,dr:D01557,P,unclassified
dr:D00824,dr:D01564,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01565,P,unclassified
dr:D00824,dr:D01567,P,unclassified
dr:D00824,dr:D01578,P,unclassified
dr:D00824,dr:D01581,P,unclassified
dr:D00824,dr:D01582,P,unclassified
dr:D00824,dr:D01583,P,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2C19 CYP2D6
dr:D00824,dr:D01593,P,unclassified
dr:D00824,dr:D01594,P,unclassified
dr:D00824,dr:D01657,P,unclassified
dr:D00824,dr:D01661,P,unclassified
dr:D00824,dr:D01675,P,unclassified
dr:D00824,dr:D01703,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01706,P,unclassified
dr:D00824,dr:D01708,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01709,P,unclassified
dr:D00824,dr:D01712,P,CYP inhibition: CYP1A2
dr:D00824,dr:D01718,P,unclassified
dr:D00824,dr:D01741,P,unclassified
dr:D00824,dr:D01744,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01745,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01758,P,unclassified
dr:D00824,dr:D01762,P,unclassified
dr:D00824,dr:D01765,P,unclassified
dr:D00824,dr:D01767,P,unclassified
dr:D00824,dr:D01771,P,unclassified
dr:D00824,dr:D01776,P,unclassified
dr:D00824,dr:D01787,P,unclassified
dr:D00824,dr:D01788,P,unclassified
dr:D00824,dr:D01794,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D01795,P,unclassified
dr:D00824,dr:D01806,P,unclassified
dr:D00824,dr:D01811,P,unclassified
dr:D00824,dr:D01823,P,unclassified
dr:D00824,dr:D01841,P,unclassified
dr:D00824,dr:D01847,P,unclassified
dr:D00824,dr:D01851,P,unclassified
dr:D00824,dr:D01860,P,unclassified
dr:D00824,dr:D01865,P,unclassified
dr:D00824,dr:D01866,P,unclassified
dr:D00824,dr:D01874,P,unclassified
dr:D00824,dr:D01888,CI,unclassified
dr:D00824,dr:D01896,P,CYP inhibition: CYP2C19 CYP3A4
dr:D00824,dr:D01898,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D01958,P,unclassified
dr:D00824,dr:D01963,P,unclassified
dr:D00824,dr:D01973,P,CYP inhibition: CYP3A4
dr:D00824,dr:D01974,P,unclassified
dr:D00824,dr:D01975,P,unclassified
dr:D00824,dr:D01977,P,unclassified
dr:D00824,dr:D01992,P,unclassified
dr:D00824,dr:D02002,CI,unclassified
dr:D00824,dr:D02008,"CI,P",CYP inhibition: CYP3A4
dr:D00824,dr:D02016,P,Enzyme: CYP2D6 / CYP inhibition: CYP1A2 CYP2D6
dr:D00824,dr:D02017,P,CYP inhibition: CYP1A2
dr:D00824,dr:D02022,P,unclassified
dr:D00824,dr:D02037,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D02075,P,unclassified
dr:D00824,dr:D02081,P,unclassified
dr:D00824,dr:D02096,P,unclassified
dr:D00824,dr:D02097,P,unclassified
dr:D00824,dr:D02102,P,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D02103,P,unclassified
dr:D00824,dr:D02106,P,unclassified
dr:D00824,dr:D02110,P,unclassified
dr:D00824,dr:D02163,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D02173,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D02229,P,CYP inhibition: CYP3A4
dr:D00824,dr:D02234,P,unclassified
dr:D00824,dr:D02235,P,unclassified
dr:D00824,dr:D02248,P,unclassified
dr:D00824,dr:D02260,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00824,dr:D02264,P,unclassified
dr:D00824,dr:D02290,P,unclassified
dr:D00824,dr:D02338,P,unclassified
dr:D00824,dr:D02341,P,unclassified
dr:D00824,dr:D02342,P,unclassified
dr:D00824,dr:D02350,P,unclassified
dr:D00824,dr:D02354,P,unclassified
dr:D00824,dr:D02355,P,unclassified
dr:D00824,dr:D02358,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D02360,P,Target: SLC6A4 / CYP inhibition: CYP2C19 CYP3A4
dr:D00824,dr:D02362,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00824,dr:D02372,P,unclassified
dr:D00824,dr:D02374,P,unclassified
dr:D00824,dr:D02389,P,unclassified
dr:D00824,dr:D02408,P,Target: SLC6A4
dr:D00824,dr:D02484,P,unclassified
dr:D00824,dr:D02559,CI,unclassified
dr:D00824,dr:D02560,CI,unclassified
dr:D00824,dr:D02561,CI,CYP inhibition: CYP2C19 CYP2D6
dr:D00824,dr:D02562,"CI,P",CYP inhibition: CYP1A2
dr:D00824,dr:D02563,CI,unclassified
dr:D00824,dr:D02564,CI,unclassified
dr:D00824,dr:D02565,P,unclassified
dr:D00824,dr:D02567,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D02574,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D02579,CI,unclassified
dr:D00824,dr:D02580,CI,unclassified
dr:D00824,dr:D02581,CI,unclassified
dr:D00824,dr:D02600,P,unclassified
dr:D00824,dr:D02604,P,unclassified
dr:D00824,dr:D02605,P,unclassified
dr:D00824,dr:D02607,P,unclassified
dr:D00824,dr:D02608,P,unclassified
dr:D00824,dr:D02609,P,unclassified
dr:D00824,dr:D02610,P,unclassified
dr:D00824,dr:D02624,P,CYP inhibition: CYP3A4
dr:D00824,dr:D02642,P,unclassified
dr:D00824,dr:D02643,P,unclassified
dr:D00824,dr:D02644,P,unclassified
dr:D00824,dr:D02653,P,unclassified
dr:D00824,dr:D02666,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D02671,P,unclassified
dr:D00824,dr:D02679,P,unclassified
dr:D00824,dr:D02680,P,unclassified
dr:D00824,dr:D02689,"CI,P",CYP inhibition: CYP1A2
dr:D00824,dr:D02704,P,unclassified
dr:D00824,dr:D02706,P,unclassified
dr:D00824,dr:D02709,P,unclassified
dr:D00824,dr:D02715,P,unclassified
dr:D00824,dr:D02732,P,CYP inhibition: CYP3A4
dr:D00824,dr:D02765,P,unclassified
dr:D00824,dr:D02766,P,unclassified
dr:D00824,dr:D02770,P,unclassified
dr:D00824,dr:D02771,P,unclassified
dr:D00824,dr:D02787,P,Target: SLC6A4
dr:D00824,dr:D02824,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D02825,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D02834,P,unclassified
dr:D00824,dr:D02884,P,unclassified
dr:D00824,dr:D02944,P,unclassified
dr:D00824,dr:D02968,P,CYP inhibition: CYP3A4
dr:D00824,dr:D02985,P,unclassified
dr:D00824,dr:D02995,P,CYP inhibition: CYP1A2 CYP2D6
dr:D00824,dr:D03014,P,unclassified
dr:D00824,dr:D03038,P,unclassified
dr:D00824,dr:D03051,P,unclassified
dr:D00824,dr:D03080,P,unclassified
dr:D00824,dr:D03083,P,unclassified
dr:D00824,dr:D03150,P,unclassified
dr:D00824,dr:D03163,P,unclassified
dr:D00824,dr:D03164,P,unclassified
dr:D00824,dr:D03170,P,unclassified
dr:D00824,dr:D03177,P,unclassified
dr:D00824,dr:D03198,P,unclassified
dr:D00824,dr:D03199,P,unclassified
dr:D00824,dr:D03218,P,CYP inhibition: CYP3A4
dr:D00824,dr:D03239,CI,unclassified
dr:D00824,dr:D03248,CI,unclassified
dr:D00824,dr:D03254,P,unclassified
dr:D00824,dr:D03260,"CI,P",CYP inhibition: CYP3A4
dr:D00824,dr:D03274,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D03385,P,unclassified
dr:D00824,dr:D03409,CI,unclassified
dr:D00824,dr:D03410,P,unclassified
dr:D00824,dr:D03449,P,unclassified
dr:D00824,dr:D03489,P,unclassified
dr:D00824,dr:D03490,P,unclassified
dr:D00824,dr:D03491,P,Target: SLC6A4
dr:D00824,dr:D03540,P,unclassified
dr:D00824,dr:D03560,P,unclassified
dr:D00824,dr:D03562,P,unclassified
dr:D00824,dr:D03631,P,unclassified
dr:D00824,dr:D03649,P,Target: SLC6A4
dr:D00824,dr:D03652,P,unclassified
dr:D00824,dr:D03658,P,CYP inhibition: CYP3A4
dr:D00824,dr:D03689,P,unclassified
dr:D00824,dr:D03710,P,unclassified
dr:D00824,dr:D03712,P,unclassified
dr:D00824,dr:D03714,P,unclassified
dr:D00824,dr:D03715,P,unclassified
dr:D00824,dr:D03716,P,unclassified
dr:D00824,dr:D03717,P,unclassified
dr:D00824,dr:D03718,P,unclassified
dr:D00824,dr:D03727,P,unclassified
dr:D00824,dr:D03729,P,unclassified
dr:D00824,dr:D03731,CI,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D03733,CI,unclassified
dr:D00824,dr:D03737,P,unclassified
dr:D00824,dr:D03759,P,unclassified
dr:D00824,dr:D03798,P,unclassified
dr:D00824,dr:D03799,P,CYP inhibition: CYP3A4
dr:D00824,dr:D03820,P,CYP inhibition: CYP3A4
dr:D00824,dr:D03844,P,CYP inhibition: CYP2C19
dr:D00824,dr:D03855,P,unclassified
dr:D00824,dr:D03898,P,unclassified
dr:D00824,dr:D03960,P,unclassified
dr:D00824,dr:D04003,P,unclassified
dr:D00824,dr:D04006,P,unclassified
dr:D00824,dr:D04023,P,CYP inhibition: CYP1A2 CYP3A4
dr:D00824,dr:D04024,P,CYP inhibition: CYP3A4
dr:D00824,dr:D04034,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D04038,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D04048,P,CYP inhibition: CYP1A2 CYP3A4
dr:D00824,dr:D04052,P,CYP inhibition: CYP1A2 CYP3A4
dr:D00824,dr:D04092,CI,unclassified
dr:D00824,dr:D04102,P,unclassified
dr:D00824,dr:D04105,P,unclassified
dr:D00824,dr:D04142,P,unclassified
dr:D00824,dr:D04144,P,unclassified
dr:D00824,dr:D04145,P,unclassified
dr:D00824,dr:D04148,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP1A2 CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D04190,P,unclassified
dr:D00824,dr:D04206,P,unclassified
dr:D00824,dr:D04248,P,unclassified
dr:D00824,dr:D04264,P,unclassified
dr:D00824,dr:D04273,P,unclassified
dr:D00824,dr:D04277,P,unclassified
dr:D00824,dr:D04300,P,Enzyme: CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A4
dr:D00824,dr:D04340,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D00824,dr:D04490,P,unclassified
dr:D00824,dr:D04530,P,unclassified
dr:D00824,dr:D04556,P,unclassified
dr:D00824,dr:D04605,P,unclassified
dr:D00824,dr:D04638,P,unclassified
dr:D00824,dr:D04639,P,unclassified
dr:D00824,dr:D04641,P,CYP inhibition: CYP3A4
dr:D00824,dr:D04650,P,unclassified
dr:D00824,dr:D04652,P,unclassified
dr:D00824,dr:D04681,CI,unclassified
dr:D00824,dr:D04710,P,unclassified
dr:D00824,dr:D04721,P,unclassified
dr:D00824,dr:D04747,P,unclassified
dr:D00824,dr:D04768,"CI,P",unclassified
dr:D00824,dr:D04820,"CI,P",CYP inhibition: CYP3A4
dr:D00824,dr:D04863,P,unclassified
dr:D00824,dr:D04882,P,unclassified
dr:D00824,dr:D04888,P,unclassified
dr:D00824,dr:D04889,P,unclassified
dr:D00824,dr:D04965,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D05011,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D05028,P,CYP inhibition: CYP3A4
dr:D00824,dr:D05033,CI,unclassified
dr:D00824,dr:D05039,CI,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D05040,CI,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D05121,P,unclassified
dr:D00824,dr:D05127,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00824,dr:D05143,P,unclassified
dr:D00824,dr:D05181,P,unclassified
dr:D00824,dr:D05231,P,unclassified
