drug1,drug2,class,mechanism
dr:D07913,dr:D10564,P,unclassified
dr:D07913,dr:D10566,P,unclassified
dr:D07913,dr:D10569,P,unclassified
dr:D07913,dr:D10633,P,Enzyme: CYP3A4
dr:D07913,dr:D10643,P,unclassified
dr:D07913,dr:D10762,P,unclassified
dr:D07913,dr:D10774,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6
dr:D07913,dr:D10775,P,Enzyme: CYP3A4 CYP2C19 CYP2D6 / CYP inhibition: CYP2D6 CYP3A4
dr:D07913,dr:D10793,P,unclassified
dr:D07913,dr:D10801,P,CYP induction: CYP2C19
dr:D07913,dr:D10926,P,Enzyme: CYP3A4
dr:D07913,dr:D10990,P,unclassified
dr:D07913,dr:D10999,P,Enzyme: CYP3A4
dr:D07913,dr:D11012,P,unclassified
dr:D07913,dr:D11027,P,unclassified
dr:D07913,dr:D11040,P,Enzyme: CYP3A4 / CYP induction: CYP3A4 CYP2C19
dr:D07913,dr:D11053,P,Enzyme: CYP3A4
dr:D07913,dr:D11062,P,Enzyme: CYP3A4 CYP2D6 / CYP inhibition: CYP2D6
dr:D07913,dr:D11090,P,unclassified
dr:D07913,dr:D11138,P,unclassified
dr:D07913,dr:D11194,P,unclassified
dr:D07913,dr:D11296,P,Enzyme: CYP3A4 CYP2C19
dr:D07913,dr:D11370,P,unclassified
dr:D07913,dr:D11371,P,unclassified
dr:D07913,dr:D11422,P,unclassified
dr:D07913,dr:D11454,P,Enzyme: CYP3A4
dr:D07913,dr:D11485,P,unclassified
dr:D07913,dr:D11557,P,CYP inhibition: CYP2C19 / CYP induction: CYP3A4
dr:D07913,dr:D11674,P,CYP inhibition: CYP2D6 CYP3A4
dr:D07913,dr:D11708,P,unclassified
dr:D07913,dr:D11713,P,Enzyme: CYP3A4
dr:D07913,dr:D11804,P,unclassified
dr:D07913,dr:D11816,P,Enzyme: CYP3A4
dr:D07913,dr:D11835,P,Enzyme: CYP2C19 CYP2D6 / CYP inhibition: CYP2D6
dr:D07913,dr:D11873,P,unclassified
dr:D07913,dr:D11887,P,unclassified
dr:D07913,dr:D11920,P,unclassified
dr:D07913,dr:D11954,P,Enzyme: CYP2C19
dr:D07913,dr:D11970,P,unclassified
dr:D07913,dr:D12049,P,CYP inhibition: CYP2C19
dr:D07913,dr:D12050,P,Enzyme: CYP3A4 / CYP inhibition: CYP2C19
dr:D07913,dr:D12055,P,unclassified
dr:D07913,dr:D12217,P,Enzyme: CYP3A4
dr:D07913,dr:D12245,P,Enzyme: CYP3A4
dr:D07913,dr:D12252,P,CYP induction: CYP3A4
dr:D07913,dr:D12364,P,unclassified
dr:D07913,dr:D12442,P,unclassified
dr:D07913,dr:D12444,P,Enzyme: CYP3A4
dr:D07913,dr:D12586,P,unclassified
dr:D07913,dr:D12837,P,CYP induction: CYP2C19
