drug1,drug2,class,mechanism
dr:D00326,dr:D00809,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6
dr:D00326,dr:D00811,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6
dr:D00326,dr:D00815,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6
dr:D00326,dr:D00818,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D00820,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00326,dr:D00821,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00326,dr:D00824,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00326,dr:D00848,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D00904,P,Enzyme: CYP2C9
dr:D00326,dr:D00947,P,unclassified
dr:D00326,dr:D00966,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D00969,P,Enzyme: CYP2C9
dr:D00326,dr:D01028,P,CYP inhibition: CYP2D6
dr:D00326,dr:D01061,P,unclassified
dr:D00326,dr:D01164,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D01179,P,Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00326,dr:D01213,P,Transporter inhibition: ABCB1
dr:D00326,dr:D01253,P,CYP inhibition: CYP2C19
dr:D00326,dr:D01280,P,Enzyme: CYP2C9
dr:D00326,dr:D01296,P,unclassified
dr:D00326,dr:D01355,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D01383,P,unclassified
dr:D00326,dr:D01399,P,unclassified
dr:D00326,dr:D01896,P,CYP inhibition: CYP2C19
dr:D00326,dr:D01898,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D01973,P,unclassified
dr:D00326,dr:D01992,P,unclassified
dr:D00326,dr:D02008,CI,unclassified
dr:D00326,dr:D02102,P,Enzyme: CYP2C9 CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 / Transporter inhibition: ABCB1
dr:D00326,dr:D02103,P,Enzyme: CYP2C9
dr:D00326,dr:D02106,P,unclassified
dr:D00326,dr:D02234,P,unclassified
dr:D00326,dr:D02235,P,unclassified
dr:D00326,dr:D02260,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2D6
dr:D00326,dr:D02484,P,CYP inhibition: CYP3A
dr:D00326,dr:D02562,CI,unclassified
dr:D00326,dr:D02567,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6
dr:D00326,dr:D02574,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D02968,P,CYP induction: CYP2C9
dr:D00326,dr:D03855,P,unclassified
dr:D00326,dr:D03960,P,unclassified
dr:D00326,dr:D04024,P,Transporter inhibition: ABCB1
dr:D00326,dr:D04052,P,unclassified
dr:D00326,dr:D04148,P,Enzyme: CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6
dr:D00326,dr:D04340,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D04641,P,unclassified
dr:D00326,dr:D04747,P,unclassified
dr:D00326,dr:D04768,"CI,P",CYP inhibition: CYP3A / Transporter inhibition: ABCB1
dr:D00326,dr:D05177,P,CYP inhibition: CYP2C9
dr:D00326,dr:D05928,P,CYP inhibition: CYP2C19 CYP2D6 CYP2C9
dr:D00326,dr:D06068,P,unclassified
dr:D00326,dr:D06199,P,unclassified
dr:D00326,dr:D06405,P,unclassified
dr:D00326,dr:D06412,P,Transporter inhibition: ABCB1
dr:D00326,dr:D06597,P,CYP induction: CYP2C9
dr:D00326,dr:D06637,P,CYP inhibition: CYP3A
dr:D00326,dr:D07082,"CI,P",Transporter inhibition: ABCB1
dr:D00326,dr:D07086,P,Transporter inhibition: ABCB1
dr:D00326,dr:D07505,P,unclassified
dr:D00326,dr:D07583,P,Enzyme: CYP2C9
dr:D00326,dr:D07869,P,unclassified
dr:D00326,dr:D08095,P,unclassified
dr:D00326,dr:D08493,P,Enzyme: CYP2C9 CYP2D6 / CYP inhibition: CYP2C19 CYP2D6
dr:D00326,dr:D08575,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D08923,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D08964,P,CYP inhibition: CYP3A
dr:D00326,dr:D09017,"CI,P",CYP inhibition: CYP3A / Transporter inhibition: ABCB1
dr:D00326,dr:D09319,P,Transporter inhibition: ABCB1
dr:D00326,dr:D09348,P,unclassified
dr:D00326,dr:D09365,"CI,P",CYP inhibition: CYP2C19
dr:D00326,dr:D09535,P,CYP inhibition: CYP2D6
dr:D00326,dr:D09546,P,Transporter inhibition: ABCB1
dr:D00326,dr:D09572,P,CYP inhibition: CYP3A / Transporter inhibition: ABCB1
dr:D00326,dr:D09638,"CI,P",unclassified
dr:D00326,dr:D09686,P,unclassified
dr:D00326,dr:D09701,P,unclassified
dr:D00326,dr:D09728,P,unclassified
dr:D00326,dr:D09730,P,CYP inhibition: CYP3A
dr:D00326,dr:D09731,P,unclassified
dr:D00326,dr:D09733,P,Transporter inhibition: ABCB1
dr:D00326,dr:D09815,P,unclassified
dr:D00326,dr:D09894,"CI,P",Enzyme: CYP2D6 / CYP inhibition: CYP2D6 / Transporter inhibition: ABCB1
dr:D00326,dr:D09920,P,CYP inhibition: CYP3A / Transporter inhibition: ABCB1
dr:D00326,dr:D09951,P,CYP inhibition: CYP3A
dr:D00326,dr:D09956,P,CYP inhibition: CYP3A
dr:D00326,dr:D09996,P,CYP inhibition: CYP2C9
dr:D00326,dr:D09999,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D10003,P,CYP induction: CYP2D6
dr:D00326,dr:D10014,P,unclassified
dr:D00326,dr:D10024,P,Enzyme: CYP2C9
dr:D00326,dr:D10082,P,CYP inhibition: CYP3A
dr:D00326,dr:D10095,P,unclassified
dr:D00326,dr:D10104,P,CYP induction: CYP2C9
dr:D00326,dr:D10185,P,Enzyme: CYP2C9 CYP2D6 / Target: SLC6A4 / CYP inhibition: CYP2C19 CYP2D6
dr:D00326,dr:D10191,CI,unclassified
dr:D00326,dr:D10218,P,unclassified
dr:D00326,dr:D10223,P,CYP inhibition: CYP3A
dr:D00326,dr:D10298,P,unclassified
dr:D00326,dr:D10309,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D10372,P,unclassified
dr:D00326,dr:D10396,P,Transporter inhibition: ABCB1
dr:D00326,dr:D10424,P,unclassified
dr:D00326,dr:D10450,P,unclassified
dr:D00326,dr:D10452,P,CYP inhibition: CYP3A
dr:D00326,dr:D10478,P,unclassified
dr:D00326,dr:D10505,P,Transporter inhibition: ABCB1
dr:D00326,dr:D10512,P,Enzyme: CYP2C9 CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D10513,P,CYP inhibition: CYP2C19
dr:D00326,dr:D10516,P,Enzyme: CYP2D6 / CYP inhibition: CYP2D6
dr:D00326,dr:D10527,P,CYP inhibition: CYP2C19
dr:D00326,dr:D10537,P,CYP inhibition: CYP2C9
dr:D00326,dr:D10551,P,CYP inhibition: CYP3A CYP2C9
dr:D00326,dr:D10564,P,CYP inhibition: CYP3A
dr:D00326,dr:D10569,P,unclassified
dr:D00326,dr:D10633,P,unclassified
dr:D00326,dr:D10643,P,CYP inhibition: CYP3A
dr:D00326,dr:D10663,P,unclassified
dr:D00326,dr:D10679,"CI,P",unclassified
dr:D00326,dr:D10688,P,CYP inhibition: CYP3A
dr:D00326,dr:D10733,P,unclassified
dr:D00326,dr:D10761,P,CYP inhibition: CYP3A
dr:D00326,dr:D10780,P,CYP inhibition: CYP3A
dr:D00326,dr:D10793,P,unclassified
dr:D00326,dr:D10800,P,Transporter inhibition: ABCB1
dr:D00326,dr:D10801,P,CYP induction: CYP2C9
dr:D00326,dr:D10866,P,unclassified
dr:D00326,dr:D10891,P,unclassified
dr:D00326,dr:D10892,P,CYP inhibition: CYP3A
dr:D00326,dr:D10893,P,CYP inhibition: CYP3A
dr:D00326,dr:D10926,P,unclassified
dr:D00326,dr:D10927,P,Enzyme: CYP2C9 / Transporter inhibition: ABCB1
dr:D00326,dr:D10931,P,Enzyme: CYP2C9
dr:D00326,dr:D10993,P,unclassified
dr:D00326,dr:D10999,P,unclassified
dr:D00326,dr:D11012,P,CYP inhibition: CYP3A
dr:D00326,dr:D11022,P,unclassified
dr:D00326,dr:D11027,P,unclassified
dr:D00326,dr:D11040,P,unclassified
dr:D00326,dr:D11048,P,unclassified
dr:D00326,dr:D11053,P,unclassified
dr:D00326,dr:D11070,P,unclassified
dr:D00326,dr:D11090,P,unclassified
dr:D00326,dr:D11138,P,CYP inhibition: CYP3A
dr:D00326,dr:D11159,P,unclassified
dr:D00326,dr:D11296,P,CYP inhibition: CYP2C19
dr:D00326,dr:D11370,P,unclassified
dr:D00326,dr:D11371,P,CYP inhibition: CYP3A
dr:D00326,dr:D11400,P,Enzyme: CYP2C9 / CYP inhibition: CYP2C19
dr:D00326,dr:D11404,P,unclassified
dr:D00326,dr:D11417,P,unclassified
dr:D00326,dr:D11422,P,CYP inhibition: CYP3A
dr:D00326,dr:D11454,P,unclassified
dr:D00326,dr:D11485,P,Transporter inhibition: ABCB1
dr:D00326,dr:D11525,P,unclassified
dr:D00326,dr:D11659,P,unclassified
dr:D00326,dr:D11662,P,unclassified
dr:D00326,dr:D11674,P,CYP inhibition: CYP2D6 / Transporter inhibition: ABCB1
dr:D00326,dr:D11708,P,unclassified
dr:D00326,dr:D11713,P,unclassified
dr:D00326,dr:D11725,P,unclassified
dr:D00326,dr:D11793,P,unclassified
dr:D00326,dr:D11804,P,unclassified
dr:D00326,dr:D11814,P,unclassified
dr:D00326,dr:D11835,P,Enzyme: CYP2C9 CYP2D6 / CYP inhibition: CYP2C19 CYP2D6 CYP3A
dr:D00326,dr:D11861,P,unclassified
dr:D00326,dr:D11862,P,unclassified
dr:D00326,dr:D11873,P,CYP inhibition: CYP3A
dr:D00326,dr:D11887,P,CYP inhibition: CYP3A
dr:D00326,dr:D11954,P,CYP inhibition: CYP2C19
dr:D00326,dr:D12049,P,CYP inhibition: CYP3A CYP2C9
dr:D00326,dr:D12217,P,unclassified
dr:D00326,dr:D12245,P,unclassified
dr:D00326,dr:D12265,P,Enzyme: CYP2C9 / CYP inhibition: CYP2C19
dr:D00326,dr:D12285,P,unclassified
dr:D00326,dr:D12364,P,Enzyme: CYP2C9 / CYP inhibition: CYP3A
dr:D00326,dr:D12396,P,unclassified
dr:D00326,dr:D12442,P,unclassified
dr:D00326,dr:D12586,P,CYP inhibition: CYP3A
dr:D00326,dr:D12611,P,unclassified
dr:D00326,dr:D12704,P,CYP inhibition: CYP3A
dr:D00326,dr:D12837,P,CYP induction: CYP2C9
dr:D00326,dr:D12975,P,CYP inhibition: CYP3A
dr:D00326,dr:D13026,P,unclassified
